Category,Product Name,Final Price,Original Price,Discount,Image URL
snacks,Scan Jumbo Peanut 35g,Rs 150.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic3810.jpg
snacks,Lays Classic Salted 48g,Rs 275.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic125901.jpg
snacks,Rancrisp Potato Chips Bbq 60g,Rs 330.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic121843.jpg
snacks,Mr. Pop Spicy Net 30g,Rs 68.00 / Unit,Rs 80.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118137.jpg
snacks,Rancrisp Potato Chips Cheese & Onion 60g,Rs 330.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic113652.jpg
snacks,Tong Garden Coated Peanuts Bbq Flv 45g,Rs 365.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic121395.jpg
snacks,Uswatte Tipi Tip Green Onion 10g,Rs 60.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic62996.jpg
snacks,Uswatte Chirpy Chips Hot & Spicy 73g,Rs 300.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Kettle Studio Mature Cheddar & Red Onions 56G,Rs 380.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic126181.jpg
snacks,Munchee Kome Bites Sweet Masala Flavour 15g,Rs 50.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Munchee Kome Bites Savory Onion Flavour 15g,Rs 50.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Munchee Kome Bites Flaming Bbq Flv 15g,Rs 50.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Munchee Kome Bites Hot Chili Flavour 15g,Rs 50.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Tong Garden Sunflower Seeds Salted 30g,Rs 295.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic121394.jpg
snacks,Rancrisp Potato Chips Hot & Spicy 60g,Rs 330.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic113651.jpg
snacks,Rancrisp Cassava Chips Hot & Spicy 100g,Rs 300.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic110631.jpg
snacks,Keells Cheese Snacks 50g,Rs 179.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118832.jpg
snacks,Mr.Pop Classic 10g,Rs 42.00 / Unit,Rs 50.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic98730.jpg
snacks,Uswatte Tipi Tip Onion Stars 50G+5g,Rs 200.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic102153.jpg
snacks,Cbl Ramba Tetos Tomato 20g,Rs 85.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic115573.jpg
snacks,Keells Pistachios Roasted & Salted 100g,"Rs 1,225.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119467.jpg
snacks,Munchee Kome Rice Crackers Bbq 90g,Rs 240.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic109269.jpg
snacks,Munchee Kome Rice Crackers Cheese Chillie 90G,Rs 240.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic109270.jpg
snacks,Noas Hot Bites 150g,Rs 520.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic1263.jpg
snacks,Noas Devilled Mixture 200g,Rs 450.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic10995.jpg
snacks,Black & Gold Devilled Peanuts 100g,Rs 315.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic17851.jpg
snacks,Black & Gold Salted Dhal 100g,Rs 195.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic17989.jpg
snacks,M.C.M. Chillie Pakada 250g,"Rs 1,005.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic7625.jpg
snacks,Mr.Pop Onion Rings 25g,Rs 68.00 / Unit,Rs 80.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118138.jpg
snacks,Mr. Pop Potato Cracker 50g,Rs 331.00 / Unit,Rs 390.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118139.jpg
snacks,Tong Garden Coated Peanuts Chicken 45g,Rs 365.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic121396.jpg
snacks,Smak Cassava Chips Barbecue 100g,Rs 325.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic122257.jpg
snacks,4700Bc Salted Butter Classic Popcorn 30g,Rs 360.00 / Unit,Rs 400.00,10%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic122387.jpg
snacks,Tetos-Savoury Tomato 60g,Rs 225.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120721.jpg
snacks,Tetos-Savoury Bbq 60g,Rs 225.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120722.jpg
snacks,4700Bc Microwave Popcorn Cheese 94g,Rs 660.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120957.jpg
snacks,Nature's Love Dried Apricot 100g,"Rs 1,049.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Sandul Raum Bite 100g,Rs 234.00 / Unit,Rs 260.00,10%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic123546.jpg
snacks,Tong Garden Party Snack 40g,Rs 365.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic124666.jpg
snacks,Doritos Nacho Cheese 50g,Rs 350.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic125902.jpg
snacks,Scan Cassava Chips Hot & Spicy 50g,Rs 170.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic125590.jpg
snacks,Keells Krest Jumbo Peanuts Salted 100g,Rs 400.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Kettle Studio Sharp Jalapeno & Cream Cheese 56G,Rs 323.00 / Unit,Rs 380.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic126182.jpg
snacks,Uswatte Chirpy Chips Hot & Spicy 50g,Rs 200.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Uswatte Chirpy Chips Salted 73g,Rs 300.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Uswatte Chirpy Chips Cheese & Onion 50g,Rs 200.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Uswatte Chirpy Chips Cheese & Onion 73g,Rs 300.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Bayara Snacks Cashews Salted 30G,Rs 297.00 / Unit,Rs 350.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic127039.jpg
snacks,Taali Protein Puffs Smoky Barbeque 60g,Rs 493.00 / Unit,Rs 580.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic126398.jpg
snacks,Kettle Studio Classic Kettle Style Wafers Fiery Hot 56G,Rs 380.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic126183.jpg
snacks,Scan Cassava Chips Hot & Spicy 100g,Rs 280.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Miaow Miaow Cheese Flavoured Rings 50g,Rs 590.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,4700Bc Premium Butter Popcorn 50g,Rs 562.00 / Unit,Rs 625.00,10%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic125656.jpg
snacks,Noas Cassava Chips Sea Salt 100g,Rs 310.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Keells Krest Jumbo Peanuts Rstd Hny 100g,Rs 410.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Mc Party Spicy Cocktail Mix 90g,Rs 490.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Keells Dhal Salted 50g,Rs 85.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Tuk Tuk Popcorn Butter Garlic 65g,Rs 200.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic126467.jpg
snacks,Keells Peanuts Devilled 50g,Rs 140.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Tong Garden Broad Beans Shrimp 40g,Rs 365.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Ceylon Agri Dehydrated Papayaâ 60g,Rs 780.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Tong Garden Sunflower Seeds Honey 30g,Rs 295.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic124662.jpg
snacks,Tong Garden Shrimp Coated Peanuts 45g,Rs 365.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic124663.jpg
snacks,Finch Dried Green Kiwi 75g,Rs 990.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic123773.jpg
snacks,Finch Dried Premium Mango 75g,Rs 990.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic123774.jpg
snacks,Smak Cassava Chips Hot And Spicy 100g,Rs 325.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic121398.jpg
snacks,Smak Cassava Chips Tomato 100g,Rs 325.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic121399.jpg
grocery,Rice Red Kekulu Bulk Kg - Local,Rs 215.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic2336.jpg
household_essentials,Flora Facial Tissue Box 2Ply 160S,Rs 427.00 / Unit,Rs 475.00,10%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic5654.jpg
snacks,Tong Garden Sunflower Seeds Bbq 30g,Rs 295.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic121393.jpg
snacks,4700Bc Microwave Popcorn Bbq 92g,Rs 660.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120956.jpg
snacks,Smak Bites Garlic 150g,Rs 405.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic122573.jpg
snacks,Smak Mixed Bite Cheese & Onion 150g,Rs 405.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic122574.jpg
snacks,Tasty First Strips Murukku 150g,Rs 340.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic122765.jpg
snacks,Nature's Love Dried Cranberry 100g,Rs 930.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Munchee Kome Salt & Pepper 90g,Rs 240.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118302.jpg
grocery,Rice Samba Bulk Kg - Local,Rs 240.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic4681.jpg
grocery,Keells White Sugar 1kg,Rs 297.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic8704.jpg
grocery,Rice White Kekulu Bulk Kg - Local,Rs 217.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic48999.jpg
grocery,Mysoore Dhal Bulk kg,Rs 259.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic1075.jpg
grocery,White Sugar Bulk kg,Rs 220.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic21445.jpg
grocery,Maggi Noodles Curry 73g,Rs 130.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic682.jpg
grocery,Keells Wheat Flour 1kg,Rs 220.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic110799.jpg
grocery,Rice Supiri Keeri Samba Bulk kg,Rs 260.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic10679.jpg
grocery,Samaposha 4Gb Choxy Grain Bar 20g,Rs 40.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic105339.jpg
fresh_fruits,Papaya,Rs 120.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923072.jpg
household_essentials,Keells Garbage Bags Medium 10S,Rs 330.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic116644.jpg
household_essentials,Flora Facial Tissue Box 2Ply 200S,Rs 517.00 / Unit,Rs 575.00,10%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic13461.jpg
household_essentials,Vim Dishwash Liquid Lime 500ml,Rs 318.00 / Unit,Rs 425.00,25%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic4191.jpg
household_essentials,Flora Kitchen Towels 2Ply 2S,Rs 625.00 / Unit,Rs 695.00,10%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic5678.jpg
household_essentials,Keells Garbage Bags Large 10S,Rs 490.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic116642.jpg
household_essentials,Mortein Flying Insect Killer Lemon 400ml,"Rs 1,350.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic4664.jpg
household_essentials,Keells Garbage Bags Small 10S,Rs 200.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119495.jpg
household_essentials,Flora Paper Servittes 1Ply 100S,Rs 355.00 / Unit,Rs 395.00,10%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic65559.jpg
keells_bakery,Keells Tea Bun 2S,Rs 155.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic952010.jpg
snacks,Noas Cocktail Mixture 500g,"Rs 1,100.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic11044.jpg
snacks,Noas Cocktail Mixture 100g,Rs 230.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic11048.jpg
snacks,Scan Jumbo Peanuts 100g,Rs 420.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic3843.jpg
snacks,Mr. Pop Onion Star 30g,Rs 68.00 / Unit,Rs 80.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118136.jpg
snacks,Noas Super Indian Mix 500g,"Rs 1,090.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic23163.jpg
snacks,Noas Savoury Murukku 200g,Rs 450.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic23165.jpg
snacks,Tetos-Savoury Cheese 60g,Rs 225.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120723.jpg
snacks,Munchee Kome Rice Crackers Cheese Chillie 45G,Rs 120.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic110641.jpg
snacks,Richy Frank Savoury Popcorn 70g,Rs 509.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic3713.jpg
snacks,Rancrisp Cassava Chips Kochchi 100g,Rs 300.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118013.jpg
snacks,Prime Nuts Almonds Salted 100g,"Rs 1,400.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118060.jpg
grocery,Nel Farm Brown Eggs Extra Large 10S,Rs 498.50,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic115705.jpg
grocery,Brown Sugar Bulk kg,Rs 254.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic8710.jpg
grocery,Red Kekulu Samba Bulk Kg - Local,Rs 240.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic15427.jpg
grocery,Happy Hen Brown Eggs Large 10S,Rs 491.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic6957.jpg
grocery,Catch Mackerel 425g,Rs 630.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119433.jpg
grocery,Wheat Flour Bulk kg,Rs 159.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119742.jpg
grocery,Munchee Savoury Nut Biscuit 30g,Rs 50.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic8155.jpg
grocery,White Kekulu Samba Bulk Kg - Local,Rs 240.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic14084.jpg
fresh_fruits,Banana - Seeni,Rs 120.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923010.jpg
fresh_fruits,Banana - Kolikuttu,Rs 320.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923007.jpg
fresh_fruits,Banana - Ambul,Rs 110.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923003.jpg
fresh_fruits,Mandarin Imported,"Rs 2,220.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic924023.jpg
fresh_fruits,Avocado,Rs 450.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923002.jpg
fresh_fruits,Pineapple,Rs 509.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923076.jpg
fresh_fruits,Apple - Green,"Rs 2,310.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic924001.jpg
fresh_fruits,Jagro Strawberries Sun Grown 125g,Rs 600.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923030.jpg
fresh_fruits,Orange Imported,"Rs 2,390.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic924025.jpg
fresh_fruits,Apple - Red Royal Gala,"Rs 2,130.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic924006.jpg
fresh_fruits,Orange - Local,Rs 690.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923070.jpg
fresh_fruits,Apple - Fuji,"Rs 2,390.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic924000.jpg
fresh_fruits,Melon - Red Fantasy,Rs 160.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923063.jpg
fresh_fruits,Jagro Strawberries Sun Grown 250g,"Rs 1,230.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923031.jpg
household_essentials,Lysol Citrus 500ml,Rs 400.00 / Unit,Rs 500.00,20%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic12304.jpg
household_essentials,Vim Dishwash Bar Lime 100g,Rs 70.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic11541.jpg
household_essentials,Mortein Vaporiser Refill 60 Nights 45Ml,Rs 575.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic13991.jpg
household_essentials,Amritha Joss Sticks 4 In 1 20S,Rs 150.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic112569.jpg
household_essentials,Lifebuoy Hand Wash Kitchen Fresh Refill 180ml,Rs 280.00 / Unit,Rs 330.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic115728.jpg
household_essentials,Kick Citronella Oil Spray 500ml,Rs 820.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic116605.jpg
household_essentials,Sunlight Detergent Powder Clean & Fresh 400G,Rs 170.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic3800.jpg
household_essentials,Bic Shaving Foam Fresh 100ml,Rs 525.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic117821.jpg
household_essentials,Signal Toothpaste Strong Teeth 200g,Rs 340.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic123487.jpg
household_essentials,Vim Liquid Refill 450ml,Rs 299.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic124649.jpg
household_essentials,Godrej Aer Pocket Lemon Tangy 10g,Rs 320.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic125713.jpg
household_essentials,Vim Dishwash Bar 200g,Rs 135.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic72151.jpg
household_essentials,Flora Toilet Roll 2Ply 2S,Rs 570.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic6823.jpg
household_essentials,Lifebuoy Hand Wash Total Pouch 180ml,Rs 330.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic6591.jpg
snacks,Prime Nuts Mixed Nuts Salted 100g,"Rs 1,200.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118062.jpg
snacks,Prime Nuts Pistachios Salted 100g,"Rs 1,600.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118063.jpg
snacks,Black & Gold Devilled Peanut 200g,Rs 615.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic17863.jpg
snacks,Black & Gold Salted Gramâ 100g,Rs 210.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic17887.jpg
snacks,Black & Gold Cocktail Mixture 200g,Rs 395.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic17966.jpg
snacks,Black & Gold Devilled Dhal 100g,Rs 195.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic17826.jpg
snacks,Real Tasty Baked Peanut 200g,Rs 660.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic115483.jpg
snacks,Cbl Ramba Tetos Bbq 20g,Rs 85.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic115571.jpg
snacks,Cbl Ramba Tetos Cheese 20g,Rs 85.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic115572.jpg
snacks,Black & Gold Devilled Gram 200g,Rs 400.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic12993.jpg
snacks,Black & Gold Devilled Dhal 200g,Rs 370.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic13018.jpg
keells_bakery,Keells Cream Bun 2S,Rs 175.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic952011.jpg
keells_bakery,Keells Multigrain Bread 200g,Rs 300.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic951011.jpg
keells_bakery,Top Crust Bread 450g,Rs 139.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic951015.jpg
keells_bakery,Keells Sandwich Bread 750g,Rs 380.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic951010.jpg
keells_bakery,Keells Sandwich Bread 450g,Rs 280.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic951009.jpg
keells_bakery,Keells Hamburger Buns 2S,Rs 200.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic952001.jpg
keells_bakery,Keells Dinner Bun 4S,Rs 180.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic952003.jpg
keells_bakery,Keells Hot Dog Bun 2S,Rs 200.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic952002.jpg
keells_bakery,Keells Kurakkan Bread 200g,Rs 200.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic951017.jpg
keells_bakery,Cheese And Onion Bread,Rs 385.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic951003.jpg
grocery,Maliban Cream Cracker 190g,Rs 200.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic13100.jpg
grocery,Lanka Soy Soya Meat Curry 90g,Rs 130.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic33522.jpg
grocery,Cic Fragrant Red Rice Low Gi 48 1kg,Rs 590.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic117241.jpg
grocery,Keells Chilli Pieces 100g,Rs 160.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42551.jpg
grocery,Elephant Papadam 60g,Rs 165.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119597.jpg
grocery,Munchee Chocolate Chip Cookies 100g,Rs 240.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic12255.jpg
grocery,Star Gold Brown Sugar 1kg,Rs 380.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic126115.jpg
grocery,Green Gram Bulk kg,Rs 760.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic14089.jpg
grocery,Samaayu Kolakanda Welpenela 50g,Rs 150.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic7135.jpg
grocery,Harischandra Plain Noodles 400g,Rs 270.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic23036.jpg
grocery,Cic Red Basmathi Rice Bulk kg,Rs 499.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic9922.jpg
grocery,Harischandra Papadam 70g,Rs 140.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic44805.jpg
grocery,Maliban Gingernut Biscuits 80g,Rs 120.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic3428.jpg
grocery,Samaayu Kolakenda Hathawariya 50g,Rs 150.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic4924.jpg
electronic_devices,Samsung Uv Sterilizer - White,"Rs 9,999.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/GP-TOU020SABWW.jpg
chilled_products,Newdale Set Yoghurt Plain 80g,Rs 63.00 / Unit,Rs 70.00,10%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic4204.jpg
fresh_fruits,Mango - Bud,Rs 320.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923046.jpg
fresh_fruits,Banana - Ambun,Rs 360.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923004.jpg
fresh_fruits,Grapes - Red,"Rs 2,970.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic924019.jpg
fresh_fruits,Pomegranate (Delum),"Rs 2,940.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic924032.jpg
fresh_fruits,Guava,Rs 630.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923028.jpg
fresh_fruits,Beli,Rs 500.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923011.jpg
fresh_fruits,Dole Cavendish Sixes Pack,Rs 880.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923017.jpg
fresh_fruits,Katu Anoda,Rs 720.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923038.jpg
fresh_fruits,Khalas Premium Dates 250g,Rs 650.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923115.jpg
fresh_fruits,Khalas Premium Dates 500g,"Rs 1,100.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923116.jpg
fresh_fruits,Al-Madina Seedless Dates 500g,Rs 930.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923118.jpg
fresh_fruits,Al-Madina Cashew Dates 270g,"Rs 1,000.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923119.jpg
fresh_fruits,Al-Madina Almond Dates 270g,"Rs 1,100.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923120.jpg
fresh_fruits,Kiwi Fruits,"Rs 3,400.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic924020.jpg
household_essentials,Keells Garbage Bags Extra Large 10S,Rs 535.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic116643.jpg
household_essentials,Lysol Citrus 950ml,Rs 750.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic9051.jpg
household_essentials,Baby Cheramy Soap 95g,Rs 190.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic115732.jpg
household_essentials,Surf Excel Matic Washing Powder 1kg,Rs 680.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic29616.jpg
household_essentials,Dettol Hand Wash Refill Lasting Fresh 175ml,Rs 365.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120379.jpg
household_essentials,B/Cheramy Milk Soap Al.Oil Vit.E 5S 75g,Rs 510.00 / Unit,Rs 680.00,25%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic4061.jpg
